1525	1699
1085	1307
1221	1715
1551	1757
1459	1862
966	1457
1329	1714
348	369
1542	1839
1432	1903
1032	1067
412	593
1193	1838
1064	1910
927	1175
1125	1380
993	1376
747	753
21	136
381	554
500	651
970	1073
778	834
896	1019
348	537
1530	1888
577	615
107	1370
1324	1901
857	868
1437	1730
1217	1888
526	1358
1255	1376
1447	1702
0	191
947	1799
1060	1426
1412	1429
1310	1338
1222	1839
1108	1495
64	217
761	805
1388	1598
1126	1605
1163	1559
1378	1629
998	1330
1169	1831
1117	1535
1003	1835
974	1000
970	1033
1005	1415
1128	1376
1242	1250
107	1056
1004	1523
1033	1511
45	104
1112	1789
1467	1589
1475	1691
1305	1420
365	513
687	780
526	1049
46	175
1172	1447
997	1029
975	1628
1029	1513
1067	1322
1088	1178
1532	1623
1462	1611
1420	1483
1427	1464
946	1184
360	524
1214	1846
1454	1502
1412	1781
517	1677
1227	1479
942	1454
1086	1390
823	880
465	676
921	1554
107	1329
970	1687
1199	1804
368	526
967	1126
376	402
1012	1882
1291	1813
53	302
136	2472
475	490
1068	1619
353	1487
437	572
917	1277
1067	1413
363	493
366	402
1284	1392
579	680
128	172
1537	1567
434	506
246	285
903	1895
436	506
1453	1829
1054	1376
367	504
711	738
1054	1278
10	323
1292	1347
119	200
1231	1591
1067	1716
947	1835
1331	1367
982	1078
1198	1810
1352	1570
948	1881
0	30
1509	1675
1180	1554
1230	1488
1107	1809
1144	1705
1465	2333
752	827
56	63
1104	1257
1041	1249
1078	1323
1222	1559
1078	1608
1389	1761
941	954
75	85
107	1902
1481	1591
107	1556
1494	1687
1245	1309
1447	1456
1086	1622
416	557
1423	1873
1275	1366
921	1734
1117	1172
1059	1879
780	805
734	778
503	566
809	827
1021	1583
56	334
1146	1291
1349	1606
1182	1509
1337	1360
1352	1447
1089	1672
1413	1655
959	1370
1324	1661
1459	1515
1201	1389
966	1849
1017	1028
107	974
553	634
136	2498
930	1318
421	493
1331	1598
0	334
1483	1736
1328	1825
128	203
940	1469
962	1778
348	502
599	681
1199	1714
1064	1497
77	231
1195	1377
122	342
1334	1827
973	1561
1319	1733
1078	1329
1332	1625
1183	1876
353	1075
417	483
1416	1800
438	511
412	460
983	1199
128	186
483	591
1516	1604
1369	1523
1105	1890
548	556
50	119
107	1033
774	800
1125	1714
1079	1416
1032	1261
697	834
1093	1569
1121	1159
1508	1893
1465	2148
546	547
0	267
1400	1692
946	1835
1483	1580
1491	1557
1416	1538
1519	1768
354	531
1242	1603
1021	1495
754	840
1125	1456
1345	1728
348	445
107	1805
366	1012
1182	1431
1415	1482
576	681
232	298
512	560
1390	1730
31	129
963	1378
92	254
916	1839
1039	1868
592	617
985	1000
80	88
1369	1590
1423	1884
1361	1391
1017	1589
1026	1305
467	532
1377	1509
1332	1773
1192	1550
1509	1835
1456	1796
3	280
740	748
1184	1888
921	1420
1173	1527
136	2183
376	1358
1124	1488
1258	1525
1538	1589
538	1408
686	793
450	474
389	1259
376	1767
107	1740
1163	1619
590	617
1356	1743
107	1203
953	1813
388	483
1243	1765
686	775
1471	1799
395	421
885	887
1018	1231
1302	1816
1312	1467
1512	1878
1066	1158
980	1804
58	3173
460	553
1123	1590
1307	1698
403	510
930	1464
1163	1665
13	98
601	609
947	1612
414	500
617	648
563	569
1033	1687
1335	1580
136	2491
1158	1893
686	709
1361	1702
107	1583
107	1729
627	647
23	155
898	1454
913	1222
1222	1520
1396	1848
1340	1516
1066	1729
1215	1475
107	1651
1046	1586
1063	1768
694	780
1070	1110
1312	1717
1277	1636
1225	1634
916	1182
697	753
1048	1175
1125	1584
107	1828
1357	1692
482	556
1475	1818
353	432
966	1827
1189	1469
1291	1842
947	1808
1078	1823
589	617
1288	1746
977	1756
1352	1485
1465	2509
24	266
705	799
1003	1867
1045	1197
1104	1824
1207	1409
1554	1839
1275	1876
686	841
760	834
1004	1344
1247	1429
1371	1452
1459	1691
506	557
82	261
414	514
697	724
538	1878
947	1559
1219	1551
1011	1260
972	1101
641	962
1382	1820
978	1377
1452	1568
1277	1871
903	1568
1079	1810
1107	1522
1166	1638
432	439
348	420
1281	1820
1277	1729
1214	1663
526	1778
1175	1528
1127	1134
1352	1886
598	680
348	494
903	1371
592	622
460	543
1048	1590
107	1482
1211	1437
705	755
710	853
1067	1229
1377	1416
14	312
1452	1747
574	584
774	810
1347	1479
1277	1309
107	1821
1341	1370
107	1522
1277	1284
436	559
1015	1322
1428	1831
916	1040
1257	1691
26	265
400	537
917	1595
1351	1617
1416	1589
1335	1842
1148	1907
595	640
395	537
1230	1688
1355	1473
1219	1437
107	1356
1225	1304
933	1704
1271	1826
455	466
1078	1902
1237	1766
823	830
473	561
1160	1861
484	1179
101	187
1370	1483
747	748
1129	1292
369	563
940	1139
903	963
906	1075
718	770
494	503
1128	1211
1491	1572
348	527
1160	1570
1135	1590
941	1281
1078	1351
1124	1845
1158	1192
1520	1613
9	291
953	1470
896	1426
942	1502
1153	1902
819	880
1073	1861
1249	1831
387	438
1409	1827
107	1538
1491	1669
1517	1898
1361	1557
705	819
933	1706
1538	1623
1221	1345
755	849
963	1118
1191	1835
1329	1761
916	1868
703	807
107	1191
1117	1199
981	1120
728	835
1201	1352
934	1833
1302	1367
1153	1280
1436	1444
405	418
188	297
1265	1570
348	387
1139	1906
148	185
1367	1380
597	653
1557	1799
993	1269
339	340
1029	1460
0	40
1182	1312
915	948
107	1857
1074	1107
1345	1812
1267	1723
1078	1125
79	185
1370	1849
840	856
354	547
1040	1402
439	475
1370	1584
1107	1839
160	260
1162	1599
1185	1291
513	614
111	279
176	290
980	1622
1098	1140
531	568
1565	1801
1573	1587
136	2264
960	1898
713	845
1005	1783
1261	1582
708	760
1243	1431
1367	1717
1267	1336
479	511
107	1383
142	345
1522	1609
1531	1620
436	556
9	69
1250	1793
981	1279
1577	2153
0	183
1049	1329
211	272
915	1487
1431	1902
1258	1306
353	376
1108	1751
1471	1879
1269	1547
348	548
1173	1280
366	1549
1577	1945
925	1637
698	863
525	561
483	1122
1033	1360
1006	1605
483	1382
456	520
942	1893
897	1084
1199	1584
949	1630
967	1685
370	555
739	819
432	506
1235	1591
107	1783
686	789
414	666
1099	1824
1215	1502
428	1179
200	252
1120	1347
1530	1643
604	637
1376	1377
1575	1727
409	487
686	855
523	563
828	830
542	553
483	1281
1321	1561
373	475
1026	1367
1358	1673
1078	1173
1554	1613
378	484
823	840
1256	1367
22	277
213	236
556	673
1212	1910
1559	1842
1348	1472
1239	1644
1204	1345
966	1456
388	465
980	1746
1381	1583
98	258
1329	1735
1562	1886
997	1191
916	925
688	847
997	1336
1554	1826
107	1064
360	506
1230	1377
1329	1639
1086	1833
119	203
348	572
1293	1589
423	561
370	420
902	1019
664	666
376	513
378	514
1376	1390
938	1798
272	291
1343	1444
1478	1910
1086	1143
923	1369
1331	1789
1086	1391
1036	1550
772	828
1347	1859
425	523
1074	1331
1024	1736
942	1066
1221	1785
698	875
1102	1454
170	322
1112	1688
1515	1848
1374	1599
414	582
1054	1375
1363	1378
1036	1459
224	271
1107	1823
1205	1330
1577	1994
0	343
483	1508
599	643
701	760
1284	1691
1577	2196
1211	1305
1449	1736
980	1344
1059	1891
938	1787
1079	1340
1456	1809
1026	1590
1029	1843
1004	1867
1069	1488
373	395
376	475
475	497
975	1129
431	471
916	1524
1444	1620
925	1344
1024	1458
1086	1180
1192	1502
0	144
969	1451
132	311
1039	1864
107	1188
989	1628
603	605
1557	1643
1074	1084
1088	1540
982	1800
780	823
990	3222
755	809
1322	1448
353	503
136	2072
79	272
363	1080
353	431
977	1189
1405	1846
984	1820
1101	1390
1100	1550
995	1553
1080	1332
938	1216
1447	1669
1078	1843
1175	1861
1287	1456
1505	3165
1305	1637
1535	1609
961	1688
835	838
1183	1703
484	1740
1462	1728
369	457
1330	1900
1047	1323
1184	1516
1465	2501
1528	1722
1482	1624
1267	1750
1079	1584
1059	1132
1184	1376
203	322
989	1345
107	1543
1516	1598
1068	1331
353	408
1321	1626
1004	1800
1250	1816
1205	1207
487	525
1303	1426
198	564
431	561
348	406
516	563
573	672
1068	1665
107	1015
1420	1839
352	375
1292	1576
980	1761
72	132
1291	1584
1120	1655
1042	1338
1402	1722
939	1295
1153	1714
366	408
1209	1644
1332	1606
1124	1359
1431	1509
927	1153
582	675
1385	1529
444	570
984	1502
436	673
694	754
140	214
1024	1289
694	772
414	630
952	1376
483	566
726	751
1584	1662
1333	1371
1454	1732
1459	1587
1294	1602
1195	1594
1112	1209
653	677
1375	1737
56	134
1156	1619
651	1673
1371	1692
1161	1656
563	1688
978	1124
1100	1647
1107	1184
747	810
422	596
1205	1388
397	419
490	491
1290	1689
1454	1729
1267	1597
483	493
462	512
1017	1800
360	561
1153	1399
1184	1902
1258	1569
395	683
1358	1763
1387	1678
1160	1605
728	779
122	128
1099	1451
1257	1583
1182	1643
252	324
1529	1745
1376	1827
724	731
1259	1338
1491	1589
1205	1619
917	1299
686	743
107	1070
1199	1619
1235	1573
1549	1773
601	630
980	995
1345	1350
830	845
75	322
1352	1600
921	1639
1128	1804
432	451
978	1516
936	1374
355	489
1361	1707
0	321
1137	1319
1440	1911
1351	1799
1544	1585
1076	1267
348	448
538	566
1004	1833
1487	1675
22	158
118	222
1528	1609
1059	1867
1199	1730
1390	1827
107	1630
980	1272
514	614
500	547
939	1829
1559	1902
186	236
517	1692
351	564
1182	1185
1199	1449
1074	1839
927	1405
1273	1432
395	419
1580	1589
1212	1671
988	1347
1318	1464
39	105
1413	1550
1355	1496
938	1533
483	1625
1167	1633
1388	1707
755	758
956	1177
0	271
930	1210
1374	1692
1454	1824
525	544
947	1230
1571	1674
56	113
1522	1659
1453	1621
1211	1551
1068	1620
966	1331
352	503
1323	1359
204	302
1083	1163
1131	1703
455	557
1270	1711
1185	1563
362	558
1484	1888
1459	1783
1040	1380
1278	1471
1059	1522
625	677
1070	1815
1538	1621
641	1565
483	1400
382	531
599	627
1590	1714
1267	1867
1238	1900
507	566
1118	1452
1336	1610
1559	1753
821	836
431	566
1488	1836
1450	3263
951	1511
709	840
348	428
1122	1744
724	828
982	1604
1348	1624
56	272
1124	1219
1420	1735
1596	1783
1032	1247
1086	1402
107	1312
65	314
953	1040
1153	1800
1516	1547
1146	1199
916	947
1080	1645
637	1358
526	1864
504	541
198	393
1352	1542
1019	1583
1534	1577
0	81
1112	1620
1260	1633
1526	1692
1159	1785
1509	1563
1101	1107
1307	1708
492	517
1515	1661
458	469
107	1844
527	567
1163	1556
1131	1831
423	651
1032	1286
997	1791
1012	1881
1211	1509
1330	1623
1309	1848
1026	1352
483	496
1164	1391
1214	1842
1056	1598
1129	1227
1214	1861
1420	1752
1256	1613
104	303
1235	1423
1267	1886
1078	1172
108	272
1078	1867
1420	1761
463	557
107	1700
1318	1446
1235	1871
397	554
500	514
31	142
1114	1487
1349	1790
1101	1488
1405	1883
41	214
1305	1516
0	257
1502	1812
1184	1538
1019	1462
13	21
1568	1787
514	561
1577	2343
1391	1714
526	1191
907	1734
107	1360
107	1287
694	842
1026	1888
414	591
1539	1632
898	1382
1213	1415
1126	1352
107	1136
998	1173
1184	1524
603	625
107	1674
992	1798
1048	1305
1056	1722
636	684
40	271
104	128
1014	1742
171	904
26	297
1370	1517
67	142
1204	1583
25	39
1242	1597
912	1536
404	408
1014	1392
483	503
1238	1293
1006	1456
1090	1749
1051	1709
1331	1431
969	1794
1322	1591
915	1446
107	1550
1587	1728
1210	1300
1108	1382
783	849
917	1504
1044	1221
1129	1716
869	890
1120	1448
807	819
1185	1272
780	803
1399	1622
1126	1211
1600	1789
944	1072
1332	1881
641	1778
1489	1893
1110	1663
1376	1584
1199	1721
1431	1736
1269	1800
932	1589
966	1737
969	1170
1357	1487
999	1230
422	432
494	559
1250	1800
1322	1841
21	252
410	548
1014	1166
1577	2137
1274	1567
1032	1282
1231	1322
1017	1821
391	483
1509	1610
946	1799
942	1014
1225	1703
493	556
1067	1204
1135	1589
595	659
1054	1689
1496	1574
927	1736
1199	1746
414	607
1557	1833
1113	1237
1290	1746
1256	1722
1551	1717
432	545
903	1533
203	324
1019	1578
24	249
1580	1610
107	1661
178	303
0	76
651	1645
412	529
1399	1821
1079	1557
1538	1730
1367	1669
25	231
1399	1603
1516	1622
1598	1816
525	537
0	214
1076	1509
87	308
1523	1572
941	1282
1343	1364
713	817
1589	1772
1052	1895
1097	1333
1419	1911
426	546
1528	1782
1146	1717
420	432
1583	1783
1467	1746
392	500
1329	1685
1439	1610
1163	1589
1199	1617
107	1709
1324	1850
101	299
409	412
543	546
1376	1623
1211	1816
967	980
483	1595
136	2598
1083	1130
1214	1551
1604	1675
993	1516
1190	1475
1551	1604
1404	1628
445	542
606	915
1288	1470
414	544
1292	1475
402	570
1447	1827
107	1151
1232	1333
897	1058
376	673
1298	1413
1337	1369
580	930
208	291
0	312
619	684
1472	1681
722	829
1501	1513
1284	1790
953	993
1313	1446
421	445
983	1619
983	1101
924	1876
1292	1636
1067	1284
412	537
1072	1504
1480	1800
1288	1457
1110	1827
944	1469
1399	1768
588	633
1014	1102
1123	1391
1255	1643
1446	1514
1371	1467
1126	1867
900	1687
121	165
925	1622
513	544
484	567
1373	1824
1242	1471
1396	1595
1124	1665
1540	1827
1192	1515
495	544
1131	1188
949	1226
1078	1399
431	559
1163	1335
1102	1848
0	238
999	1376
1428	1703
1154	1785
1399	1868
1006	1130
122	224
1009	1786
1139	1338
1172	1849
1144	1307
1083	1285
1135	1835
404	465
1267	1662
578	659
1197	1368
601	1122
896	1857
1396	1729
1215	1591
960	1017
1349	1844
1456	1605
917	1166
1001	1124
1125	1551
1423	1720
934	1291
1407	1557
1330	1730
527	559
982	1040
449	563
1128	1149
1067	1345
422	654
107	1085
1431	1456
1059	1557
1074	1222
1079	1622
1070	1296
1017	1547
1048	1049
1102	1820
348	465
187	266
1608	1663
1488	1619
957	1413
995	1620
1255	1604
1060	1515
250	322
898	1875
1004	1287
1230	1563
1192	1587
1117	1267
355	519
199	314
916	1267
1026	1146
1391	1409
1313	1565
765	807
1551	1843
599	600
651	1536
475	559
1329	1662
705	726
697	709
1207	1665
592	677
9	122
1061	1328
1080	1142
1256	1621
916	1509
1031	1098
1409	1863
1041	1624
925	1800
1341	1665
1426	1884
741	781
355	412
1292	1298
1284	1764
1570	1612
1163	1809
1180	1377
747	758
1074	1409
1391	1598
1246	1425
1207	1717
513	557
999	1879
538	1870
1513	1779
1565	1671
370	373
976	1692
1246	1469
591	645
780	840
1324	1786
1551	1675
1048	1813
1416	1610
1285	1888
1125	1547
1219	1827
1344	1644
1509	1604
982	1821
299	346
1216	1363
1517	1610
428	1912
724	842
939	1425
691	782
1124	1205
1420	1765
392	456
136	1932
1290	1663
966	1361
1332	1870
348	355
1341	1886
1603	1730
1017	1888
20	41
1199	1668
1146	1293
504	562
408	483
529	539
107	1320
1413	1462
107	1139
1367	1683
1055	1666
1488	1516
1090	1236
1597	1603
921	1431
1148	1611
107	420
1235	1426
1137	1493
1056	1323
1345	1392
0	2
773	829
1184	1237
1019	1635
13	252
917	1536
1584	1621
194	242
1061	1174
213	285
1369	1836
1207	1449
1587	1893
606	1727
483	1729
1040	1823
390	450
905	1487
1340	1877
580	1790
603	609
414	683
455	569
947	1730
1204	1273
1471	1675
1075	1609
1024	1614
1006	1059
1235	1257
1367	1390
107	1908
696	778
1497	1566
938	1568
0	179
792	830
1222	1359
909	955
967	1734
1160	1604
1352	1842
1508	1729
1083	1132
1041	1275
1462	1655
975	1475
1146	1522
953	1488
1086	1604
729	856
1255	1447
1532	1827
1267	1287
1373	1502
414	655
1075	1528
1491	1622
463	535
348	560
1590	1643
437	532
1335	1456
1554	1877
107	1382
82	118
1076	1717
909	1043
1540	1818
1393	1793
1447	1898
751	784
1169	1904
1509	1768
1148	1628
637	1067
1012	1770
9	276
1153	1761
967	1753
1082	1129
414	615
363	1425
963	1533
931	1829
1589	1849
1173	1359
1214	1797
1019	1857
1367	1835
1128	1621
968	999
580	1645
1003	1305
1076	1879
916	1399
1436	1727
747	773
1011	1756
1201	1388
1124	1126
34	428
630	657
107	1777
1509	1559
1056	1580
1491	1668
107	900
1092	1551
1444	1703
637	896
1356	1453
113	277
1610	1800
526	1377
1282	1751
980	1669
1060	1152
188	239
1256	1361
926	1056
921	1685
1332	1628
761	848
1148	1596
1163	1622
1337	1437
430	484
420	556
1169	1624
1214	1845
1243	1528
792	815
438	446
1327	1369
32	137
1334	1658
1501	1909
0	164
1156	1551
1365	1799
1090	1131
1004	1431
1313	1427
973	1883
107	1411
1219	1222
1272	1846
960	998
1222	1563
922	1662
348	410
1551	1712
1052	1070
98	261
758	787
1391	1600
1205	1902
46	177
999	1617
792	823
483	1095
1426	1720
1250	1741
1184	1198
331	332
969	1732
1067	1432
999	1750
1344	1375
483	1324
563	1338
1288	1879
1390	1621
1530	1879
640	659
1399	1702
1243	1330
1280	1431
1462	1790
1613	1795
1210	1446
465	537
1269	1879
1449	1804
1086	1201
1302	1888
992	1787
361	405
771	791
760	830
280	329
1086	1888
1075	1845
1377	1584
1019	1432
1025	1324
902	1298
1322	1857
1509	1663
1608	1823
119	277
31	109
1227	1728
496	514
947	1250
366	412
745	820
1137	1452
1104	1682
1341	1542
616	621
820	845
960	1665
170	211
1019	1227
1269	1522
98	223
1070	1259
566	1358
88	186
82	238
946	967
500	538
59	118
810	828
1104	1379
697	748
271	272
417	465
392	497
1187	1806
1002	1105
1559	1735
133	183
770	824
1063	1431
1106	1304
275	328
1534	1687
1329	1845
1056	1669
971	1704
973	1626
1452	1629
1118	1880
364	476
592	655
1573	1884
1392	1628
25	104
1359	1730
1115	1872
374	556
1172	1809
1377	1399
1397	1487
1181	1530
415	542
1617	1707
651	1487
1282	1303
1036	1680
394	601
1269	1610
1483	1589
432	569
1539	1559
783	787
1092	1447
1130	1668
538	1349
975	1716
1257	1315
724	760
1021	1462
1140	1505
1229	1231
136	2135
57	213
1554	1835
109	271
389	1496
1324	1515
272	277
1223	1320
354	403
59	250
1583	1728
1352	1795
1598	1668
1613	1879
107	1591
1517	1580
922	1863
1484	1754
1210	1565
1235	1783
726	830
1576	1583
1269	1557
739	823
1577	2071
758	817
990	3328
1210	1743
814	834
107	1790
1345	1859
67	315
941	1273
1352	1823
1589	1800
369	455
1557	1888
691	746
1017	1761
1078	1603
1112	1683
1557	1737
693	844
982	1269
978	1305
422	555
69	121
946	1753
10	332
966	1126
14	214
952	1185
1074	1470
720	787
637	1155
1108	1783
606	1318
718	720
1199	1816
242	346
1060	1715
953	1456
484	497
1198	1361
107	1696
1137	1733
509	554
1255	1835
1135	1888
1614	1761
1390	1598
696	840
820	830
1272	1520
1108	1582
931	1831
143	175
1616	1631
285	332
1113	1473
934	1707
431	483
953	1553
713	834
348	481
949	1541
1367	1816
1399	1563
400	438
925	1485
1423	1462
72	252
98	211
360	548
1595	1820
966	1017
1495	1515
1011	1624
1341	1750
1332	1878
1004	1267
373	387
